Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
440124,2019-07-15 05:42:44,4740713119940984,fraud_Mayert Group,shopping_pos,42.43,Heather,Hines,F,13776 Hicks Plains,Pomona,NY,10970,41.1901,-74.0436,9993,Pensions consultant,1962-10-16,a1fc46f796ce9eddc8dc277a02dabffd,1342330964,42.088587,-74.148133,0
189944,2019-04-08 06:39:47,3598304579370089,fraud_Kutch-Hegmann,grocery_net,53.84,Vincent,Flowers,M,0189 Emily Prairie,Wichita,KS,67232,37.6395,-97.1714,409656,Heritage manager,1985-12-27,ee3081d98eec6af5c9488131aae9f9fe,1333867187,37.735651,-98.068609,0
131315,2019-03-13 14:30:49,4939976756738216,fraud_Parker-Kunde,personal_care,128.76,Michelle,Johnston,F,3531 Hamilton Highway,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,1990-11-07,44c69e4543978ea22ef8093138ba7736,1331649049,26.782372,-99.793871,0
385591,2019-06-25 18:52:07,4613314721966,fraud_Erdman-Ebert,personal_care,71.97,Jason,Murphy,M,542 Steve Curve Suite 011,Collettsville,NC,28611,35.9946,-81.7266,885,Soil scientist,1988-09-15,6fc30ceecdf2f3f70597d065b3bfd0c4,1340650327,35.388339,-82.390538,0
113488,2019-03-05 07:46:44,5540636818935089,fraud_Mraz-Herzog,gas_transport,69.73,Kenneth,Foster,M,329 Michael Extension,Lawrence,MA,1843,42.6911,-71.1605,76383,Geoscientist,1985-04-04,d0a7632017df97ab8a4110ab25ec625a,1330933604,43.181927,-71.38525600000001,0
11692,2019-01-07 20:32:53,30235438713303,fraud_Abshire PLC,entertainment,43.52,James,Baldwin,M,3603 Mitchell Court,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,1980-03-24,2dcdab0be26b4f74a038c22bbde81624,1325968373,38.153552000000005,-82.716146,0
1025686,2020-03-01 09:36:37,180048185037117,fraud_Kuhic Inc,grocery_pos,196.73,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,1974-07-19,295e587f999a7e8247c4f06e139fc274,1362130597,41.026818,-75.40486800000001,0
632520,2019-09-26 09:47:59,630484879808,"fraud_Swaniawski, Lowe and Robel",shopping_pos,140.93,Ian,Patton,M,8088 Sherman Radial Suite 689,Helm,CA,93627,36.4992,-120.0936,123,Early years teacher,1973-02-07,a0cb2e5adc93898c7b628995ab755c5b,1348652879,36.85096,-119.591081,0
317297,2019-06-02 00:29:19,3508104404056005,fraud_Klocko LLC,misc_net,14.17,Michael,Fisher,M,401 Escobar Port,East Troy,WI,53120,42.8035,-88.4092,9679,"Engineer, production",1991-04-11,bb88991a74beaac978842ee185f1871b,1338596959,42.584655,-87.705878,0
729932,2019-11-08 10:44:48,4265776278887457,fraud_Smith-Stokes,misc_pos,1.52,Christine,Best,F,68248 Deanna Land,Enola,AR,72047,35.2087,-92.2123,969,"Physicist, medical",1954-01-05,4a7209a10e5d4fd6df8f779d71e9ecd8,1352371488,36.140782,-91.765385,0
499482,2019-08-05 05:56:53,6011504998544485,fraud_Kerluke Inc,misc_net,107.41,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,1971-11-02,20e53281c8962f04898ba651fdccdef9,1344146213,32.099748,-86.71430600000001,0
1239961,2020-06-01 08:00:37,30042378430132,fraud_Collier Inc,grocery_net,47.13,Connor,Grant,M,0654 Kevin Turnpike Apt. 084,Northport,NY,11768,40.9051,-73.3309,21902,Tour manager,1976-05-16,c770768f627e0a76ffa70b1670e3ee92,1370073637,41.616178000000005,-73.870769,0
437518,2019-07-14 14:39:26,3551217896304745,fraud_Pouros-Haag,shopping_pos,78.47,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,1976-10-09,056be505a460550a91bacd88585bcbac,1342276766,44.14027,-74.18214300000001,0
573645,2019-08-31 22:20:10,30033162392091,fraud_Abernathy and Sons,food_dining,49.53,Kevin,Summers,M,7302 Samantha Mission,Carroll,NE,68723,42.277,-97.1926,566,Metallurgist,1975-01-26,eb5417e41a093cfe4e734816084ee03d,1346451610,41.515123,-96.89357,0
35714,2019-01-21 21:16:54,4956828990005111019,"fraud_Watsica, Haag and Considine",shopping_pos,2.94,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,1980-12-21,b1e41d3ade6ebb44c804d4d5136dcda3,1327180614,41.162563,-74.227713,0
769795,2019-11-25 13:00:51,4334230547694630,fraud_Romaguera and Sons,travel,8845.93,Scott,Martin,M,7483 Navarro Flats,Freedom,WY,83120,43.0172,-111.0292,471,"Education officer, museum",1967-08-02,5c5a994f49d05752cf1bc2aed4283650,1353848451,42.608385,-110.369378,0
956150,2020-01-19 12:14:56,4623560839669,fraud_Friesen Ltd,health_fitness,10.07,Vincent,Waller,M,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,42.2619,-94.5566,695,Administrator,1954-07-15,329bf3f3c333819f2a8d6526d7083be5,1358597696,41.887491,-95.222367,0
108841,2019-03-03 16:56:02,3502088871723054,fraud_Howe Ltd,misc_pos,355.84,Scott,Martin,M,31472 Cody Place Suite 740,Kensington,MD,20895,39.0298,-77.0793,19054,Operations geologist,1976-09-08,decde6cc7d7ca53a83a86d836d5e9135,1330793762,38.970318,-77.976099,0
706567,2019-10-28 12:47:38,3528407217576457,fraud_Eichmann-Kilback,home,17.55,Patricia,Leach,F,71309 Martinez Stravenue,Kingsport,TN,37663,36.4715,-82.4834,87124,Warden/ranger,1987-02-14,d7bb5f7b6456676fa32a69683cb6a50b,1351428458,36.135046,-83.442414,0
637830,2019-09-28 20:16:18,581686439828,"fraud_Boehm, Block and Jakubowski",misc_pos,25.78,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,1973-07-28,9a0082b2130568d3e8ef85fbd620a978,1348863378,41.773445,-80.54745799999999,0
985219,2020-02-05 06:31:37,3525668150756629,fraud_Cole PLC,grocery_pos,114.53,Christopher,Choi,M,04611 Sandra Spring Suite 059,Rumely,MI,49826,46.3481,-87.0436,137,Film/video editor,1990-08-13,0434bb662c7d2440ed8e607a24e0ae6f,1360045897,46.207345,-86.45214399999999,0
61671,2019-02-05 19:17:02,180018375329178,"fraud_Hagenes, Kohler and Hoppe",food_dining,1.1,Michelle,Woods,F,952 Joseph Throughway,Munith,MI,49259,42.3703,-84.2485,2523,Geophysicist/field seismologist,1988-03-21,77f133b77df7dd84525c9e44fa67c84d,1328469422,41.624243,-84.08188,0
654587,2019-10-06 02:33:35,2719496466799416,"fraud_Adams, Kovacek and Kuhlman",grocery_net,70.65,Sheila,Baker,F,8030 Walker Heights,Belle Fourche,SD,57717,44.6723,-103.8396,8007,Hospital pharmacist,1940-09-17,5952e1b2d29a46f23bdb0f3dae234773,1349490815,45.439745,-103.694046,0
1250007,2020-06-04 16:08:19,30011465039817,fraud_Kutch-Ferry,home,180.63,Lisa,Garcia,F,213 Gill Expressway,Chatham,NY,12037,42.3496,-73.5873,4015,Human resources officer,1971-10-14,53f0f294186399687484cf8ad1fc53be,1370362099,43.335194,-73.295813,0
966780,2020-01-25 20:10:07,3556613125071656,fraud_Kuhn LLC,shopping_pos,6.39,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,1999-12-27,06acb12318aebd482092b1bc8cea2f2d,1359144607,28.45636,-95.995155,0
714130,2019-11-01 12:03:40,6011366578560244,fraud_Schumm PLC,shopping_net,1298.96,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,17051,40.5046,-77.7186,4653,Nutritional therapist,1997-07-01,45cc7066184fbeb42407b69dc8b2774f,1351771420,40.65143,-77.563671,0
557846,2019-08-25 22:40:54,6592243974328236,fraud_Brown-Greenholt,entertainment,65.13,Philip,Hart,M,97405 Vazquez Plains,Montgomery,AL,36111,32.3374,-86.2715,214703,"Chemist, analytical",1994-10-07,fa85393a2a56d9ffce445e103d2f720f,1345934454,32.596090000000004,-85.723219,0
216101,2019-04-20 12:50:10,4908846471916297,fraud_Kutch-Ferry,home,27.67,Lauren,Torres,F,03030 White Lakes,Grandview,TX,76050,32.2779,-97.2351,5875,"Radiographer, therapeutic",1992-07-24,4175e0bfb8a42fbab9599b6e91e3d4f4,1334926210,31.910554,-97.881828,0
531660,2019-08-17 05:15:27,3540017235499519,"fraud_Lehner, Reichert and Mills",misc_pos,39.68,Lawrence,Frost,M,82448 Tucker Cliff,Kittery Point,ME,3905,43.0976,-70.7121,1780,Broadcast engineer,1983-01-21,b4d55230c59ecb968efd5ce1fbec4686,1345180527,42.504782,-71.58434,0
713620,2019-11-01 04:08:20,630451534402,fraud_Kilback LLC,grocery_pos,93.15,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,1972-06-12,fb76a90746aa0c19e70e22a06f082300,1351742900,47.347626,-87.440702,0
460179,2019-07-22 09:12:13,3597926034019603,"fraud_Ferry, Reichel and DuBuque",grocery_net,48.93,Derrick,Flores,M,83690 Nicholas Ports Apt. 846,Oakland,TN,38060,35.2229,-89.5518,9496,Furniture conservator/restorer,1993-03-23,b157ee0706b95c78e5d63936fe160af0,1342948333,35.712232,-88.74344599999999,0
959578,2020-01-20 21:10:21,342952484382519,fraud_Morissette PLC,shopping_pos,3.1,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,5e6b0e02467f44298ee66af955dfb21d,1358716221,42.74031,-74.23113000000001,0
345399,2019-06-11 10:50:29,180014262259255,fraud_Wolf Inc,grocery_pos,108.64,Brianna,Page,F,0043 Henry Plaza,Brantley,AL,36009,31.571,-86.2743,2566,Exercise physiologist,1958-06-26,a6e0f6cfee740ec59a6de92b4258619d,1339411829,32.501615,-86.194315,0
822154,2019-12-09 02:19:10,342319985983023,fraud_Williamson LLC,misc_pos,37.11,Bryan,Pugh,M,6366 French Field,Margaretville,NY,12455,42.1852,-74.6178,1988,Environmental health practitioner,1978-05-23,5cbc3153e0af2145374aeb18c7fc871b,1355019550,41.526737,-75.26172199999999,0
1193625,2020-05-13 12:05:54,6011724471098086,fraud_Nader-Maggio,personal_care,89.12,Ann,Lawson,F,144 Evans Islands Apt. 683,Burbank,WA,99323,46.1966,-118.9017,3684,Musician,1981-11-29,2b6ab75e9d4ba1b7592e0bd6407cef46,1368446754,47.01819,-118.020574,0
166286,2019-03-29 12:06:52,3502377050801561,fraud_Kilback LLC,food_dining,63.71,Kathleen,Martin,F,659 Nicole Cove Suite 560,New Waverly,TX,77358,30.5354,-95.4532,4993,"Scientist, biomedical",1948-11-30,ad648ec37c034576a1846fa3901e6d84,1333022812,31.32263,-96.108537,0
203504,2019-04-14 14:30:59,3552581383553463,fraud_Morissette-Schaefer,personal_care,62.59,Jonathan,Castro,M,200 Christie Mills Apt. 307,Andrews,NC,28901,35.1959,-83.8228,5354,Retail buyer,1965-04-13,7b174616d236b3581b8f490b0efc4f1b,1334413859,35.363571,-83.628304,0
700295,2019-10-26 11:23:45,2720012583106919,fraud_Pouros-Conroy,shopping_pos,167.72,Joseph,Murray,M,42933 Ryan Underpass,Manderson,SD,57756,43.3526,-102.5411,1126,Volunteer coordinator,1980-08-18,2c24f768c5935820562bb0904bfc9aac,1351250625,44.118214,-102.119085,0
629651,2019-09-24 15:33:58,4769426683924058915,fraud_Berge-Ullrich,home,84.4,Andrea,Cruz,F,26572 Hodge Villages Suite 512,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,1954-08-22,1dca39b95652a33e3f7d5364adbe93d3,1348500838,39.8552,-76.489935,0
503308,2019-08-06 11:51:58,6011367958204270,fraud_Miller-Hauck,grocery_pos,231.57,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,1988-09-15,91c9c6628aa6eb0ae10930a4da7d72a1,1344253918,41.576414,-81.225009,0
1120828,2020-04-12 01:24:16,6011348830550197,fraud_Kemmer-Reinger,grocery_net,52.15,Samuel,Johnston,M,16285 Jessica Lights,Birmingham,AL,35229,33.4629,-86.7904,493806,Musician,1980-07-12,dc3050ccccaa80e0671ec8b3342714d6,1365729856,33.651403,-86.39068,0
1215945,2020-05-24 02:02:57,583699482621,fraud_Nienow PLC,entertainment,39.09,Jennifer,Jones,F,5572 Kelly Plains Apt. 952,Waupaca,WI,54981,44.3481,-89.1101,15426,"Engineer, civil (contracting)",1936-07-22,8e72384784977a42b5f345d00188ad80,1369360977,44.142491,-89.84385400000001,0
611916,2019-09-16 18:42:35,6554245334757802,"fraud_O'Reilly, Mohr and Purdy",home,46.88,Monique,Robinson,F,07712 Marcus Divide Apt. 831,Laguna Hills,CA,92637,33.615,-117.7114,45303,Sales executive,1969-12-22,f1e3689e349601a18c1ff75118652f1a,1347820955,33.680293,-118.383445,0
603326,2019-09-13 20:01:54,213155997615567,fraud_Barton LLC,kids_pets,48.92,James,Yoder,M,83359 Lopez Point,Clune,PA,15727,40.5503,-79.3237,168,Race relations officer,1978-10-04,1764f5459a099652f6285c03bc8e8eab,1347566514,39.584388,-79.314509,0
1005939,2020-02-17 09:03:58,4505383113689,fraud_Thiel PLC,misc_pos,7.99,Alicia,Hawkins,F,507 John Overpass Suite 424,Harwood,MD,20776,38.8582,-76.6145,3289,Quantity surveyor,1933-03-15,4e6da88863ee426b215bd63f50f5fd89,1361091838,37.955561,-77.06880799999999,0
589691,2019-09-07 16:09:15,38530489946071,fraud_Kessler Inc,travel,1.66,Laura,Johns,F,95835 Garcia Rue,Arcadia,SC,29320,34.9572,-81.9916,530,Animal technologist,1989-05-14,5f45cb35fea77b79b2443360074e5cd4,1347034155,35.5912,-81.513796,0
1098595,2020-04-01 15:43:11,3563837241599446,fraud_Heaney-Marquardt,entertainment,44.33,Timothy,Simmons,M,1049 John Ports Suite 057,Newberg,OR,97132,45.3099,-122.9685,28278,Research scientist (physical sciences),1977-07-17,4879427bcffdaeca96f05faf4902fb9a,1364830991,45.611082,-122.565528,0
1217296,2020-05-24 13:07:11,2269768987945882,"fraud_Witting, Beer and Ernser",home,84.12,Shannon,Patterson,F,9808 Ellis Bypass,Mount Morris,NY,14510,42.6835,-77.8664,4895,Acupuncturist,1958-10-29,52c1fb8ae12da34faf4dbdbe2a485d11,1369400831,43.446312,-77.810194,0
1076335,2020-03-23 07:25:42,3518234918950662,fraud_Hermann-Gaylord,misc_pos,5.35,Barbara,Lowe,F,67210 Lori Creek,Sherman,TX,75092,33.6372,-96.6184,46563,Systems developer,1970-09-11,bf37281ca0401f352fd1309999af4a53,1364023542,32.918462,-95.731672,0
33709,2019-01-21 00:48:09,3551217896304745,fraud_Block Group,misc_pos,24.97,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,1976-10-09,ebe8139dddc6a0cc7b36d9740f878e8c,1327106889,43.446886,-74.722077,0
1136286,2020-04-18 20:12:11,213186334552049,fraud_Schmeler-Howe,personal_care,2.28,Andrea,Perkins,F,37426 Olson Villages,Irvine,PA,16329,41.8117,-79.2643,528,Chief Marketing Officer,1972-09-13,1facbc0730063037ec99349b630ef016,1366315931,41.305074,-79.596109,0
613243,2019-09-17 10:01:19,6011681934117244,fraud_Hills-Witting,shopping_net,68.6,Kaitlyn,Newman,F,098 Stewart Hill,Slayden,TN,37165,36.2835,-87.4581,70,Prison officer,1956-06-22,109b44db323ff9d0454cad7ed871b6fb,1347876079,36.777388,-87.734605,0
780684,2019-11-30 12:38:17,3568255211412877,fraud_Berge-Ullrich,home,66.81,Timothy,Gomez,M,707 Anthony Causeway,Leo,IN,46765,41.2249,-85.0301,5341,Biomedical engineer,1994-11-24,47e2f35cad8875d1af90b49a873a4f1c,1354279097,41.331081,-85.792174,0
237231,2019-04-29 04:48:26,2348245054386329,"fraud_Haley, Jewess and Bechtelar",shopping_pos,486.86,Justin,Gay,M,268 Hayes Rue Suite 811,Harborcreek,PA,16421,42.1767,-79.9416,2518,Event organiser,1946-02-02,ecb765933228254ffa634df50e9c44ae,1335674906,42.901446,-79.172844,0
864216,2019-12-18 15:45:04,2235613922823698,fraud_Schimmel-Olson,kids_pets,42.0,Melissa,Mcclure,F,2027 Snyder Track,Manville,WY,82227,42.73,-104.7024,241,Educational psychologist,1980-12-16,0f0b1f85779ea83c351ebef691fdc607,1355845504,42.274815,-104.881876,0
1100960,2020-04-03 00:10:44,6538891242532018,fraud_Paucek-Wiza,grocery_net,81.83,Jodi,Rodriguez,F,5796 Lee Coves Apt. 286,Walnut Ridge,AR,72476,36.0244,-90.9288,7155,"Engineer, control and instrumentation",1977-03-23,4952c7ee61609d078956e9833817a92d,1364947844,35.818525,-90.819613,0
1293994,2020-06-20 13:07:35,4471568287204,fraud_Haag-Blanda,food_dining,42.42,Dakota,Maldonado,M,369 Cochran Radial,Pelham,NC,27311,36.4899,-79.4736,3402,Insurance underwriter,1927-10-24,8e7870112b9c403d83ece92440ecb0bb,1371733655,36.733884,-79.917004,0
398178,2019-06-30 15:11:09,4265776278887457,fraud_Rau and Sons,grocery_pos,325.5,Christine,Best,F,68248 Deanna Land,Enola,AR,72047,35.2087,-92.2123,969,"Physicist, medical",1954-01-05,d214c8ff50712bc69415a855088277e2,1341069069,35.729232,-91.977424,1
428786,2019-07-11 14:32:20,375767678113375,fraud_Baumbach Ltd,personal_care,7.99,Christopher,Patterson,M,16744 Campbell Wall Apt. 372,Timberville,VA,22853,38.6476,-78.7717,4367,Waste management officer,1962-04-12,cf2e6ffb2b6ce838da7840e1ab563f1d,1342017140,39.106798,-79.059844,0
1209016,2020-05-20 03:03:06,213112402583773,fraud_Doyle Ltd,grocery_pos,89.02,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03,e7ecc249cc6d18b8f6523112f750fc2d,1369018986,34.934689,-81.616755,0
776086,2019-11-28 18:07:02,3590736522064285,fraud_Ratke and Sons,health_fitness,63.21,Kimberly,Gonzalez,F,72966 Shannon Pass Apt. 391,Bauxite,AR,72011,34.5091,-92.4828,4074,"Scientist, audiological",1975-12-20,4b5c0e02ca3c8324aa73437f074d8c07,1354126022,35.460186,-93.00812,0
1296651,2020-06-21 12:03:37,6534628260579800,"fraud_Wintheiser, Dietrich and Schimmel",misc_pos,7.38,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,1998-03-19,dc748338a249faae170a009f16f3d2da,1371816217,44.006334,-72.579624,0
812282,2019-12-07 13:04:00,4365382885912355,fraud_Schulist Ltd,food_dining,56.25,Robert,Goodman,M,956 Paul Fields Suite 108,Orr,MN,55771,48.1439,-92.8561,1680,Horticultural therapist,1976-12-10,8dd2b42d699154b2c893b04e03ddfc6f,1354885440,47.738778,-92.036235,0
823738,2019-12-09 09:51:20,375904527651269,fraud_Erdman-Kertzmann,gas_transport,58.92,Ryan,Cook,M,75952 Wilson Course,Roseland,NE,68973,40.4591,-98.5551,463,"Nurse, mental health",1948-05-31,826a4bb088ebb19392161111f9ca2d0e,1355046680,41.184139,-98.560168,0
719538,2019-11-03 14:13:19,6011438889172900,"fraud_Reichert, Huels and Hoppe",shopping_net,61.1,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,1993-04-08,9d3e801ab87179b41e63dc96f9f5b22b,1351951999,33.400174,-91.840172,0
389318,2019-06-27 14:28:08,374656033243756,fraud_O'Connell-Ullrich,home,132.74,David,Lewis,M,1499 Michael Rue,Arlington,VA,22213,38.8954,-77.1633,207410,Mudlogger,1984-07-03,30730a5a02fb051cf16b77f3628f80f5,1340807288,38.733225,-76.49654100000001,0
1130927,2020-04-15 19:19:13,4745996322265,"fraud_Swaniawski, Lowe and Robel",shopping_pos,160.68,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998-10-07,22cf100663253fb1ca0de8725ca36c19,1366053553,41.650258,-85.732399,0
499642,2019-08-05 07:09:47,3547560454237873,fraud_Friesen-D'Amore,gas_transport,112.52,Jerry,Robinson,M,212 Mary Stream,Arcadia,MI,49613,44.5232,-86.2061,680,"Designer, jewellery",1966-12-21,875f71fce5cb181a024da586ebf8b10a,1344150587,43.75388,-86.291641,0
511424,2019-08-10 02:50:36,3501942333500073,fraud_Harber Inc,gas_transport,70.01,Lori,Bishop,F,08056 Alvarado Club Suite 699,Phoenix,AZ,85086,33.8155,-112.1202,1312922,Counselling psychologist,1999-11-30,93922b73ff2d0adbbd7a2f132d73ac69,1344567036,33.158203,-112.268682,0
145254,2019-03-19 11:12:55,180065479077096,fraud_Cummings LLC,gas_transport,55.34,Krystal,Gamble,F,47152 Clayton Burg,Manchester,MD,21102,39.6747,-76.8941,11751,Clinical research associate,1964-02-15,bfe5d2e32a6d855e85c3e6af57ec6111,1332155575,39.913466,-76.60493699999999,0
572211,2019-08-31 13:45:34,4292743669224718067,fraud_Grimes LLC,entertainment,65.57,Michael,Williams,M,35822 Clayton Street Apt. 679,Great Mills,MD,20634,38.2674,-76.4954,5927,Art therapist,1973-06-09,a718e89d4d7d522aefdb13745d07f4d7,1346420734,38.227265,-77.035667,0
463636,2019-07-23 12:59:05,3556613125071656,fraud_Conroy-Emard,food_dining,6.46,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,1999-12-27,020ee68a281155307f8b1c1d506f922e,1343048345,28.100439,-95.103497,0
1226458,2020-05-26 21:35:04,344709867813900,fraud_Padberg-Rogahn,entertainment,94.37,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,1986-01-30,08eab01329ddecbd521506eb8d898b88,1369604104,27.605397,-80.671319,0
242876,2019-05-01 21:52:29,377234009633447,fraud_Hammes-Beatty,kids_pets,49.62,Theresa,Blackwell,F,43576 Kristina Islands,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925,Systems developer,1966-02-14,8a5dea208b636dc2bef77b40e3fab44d,1335909149,40.118642,-78.050824,0
58919,2019-02-04 15:58:18,2227671554547514,fraud_Kihn-Fritsch,food_dining,102.51,Angie,Jones,F,6970 Blake Trail,Clearwater,FL,33760,27.9004,-82.7152,172247,"Geneticist, molecular",1979-10-22,ebe19f7ae5e5f1072c336727086f387c,1328371098,27.528202,-81.964964,0
1077402,2020-03-23 15:33:28,6538441737335434,fraud_Bashirian Group,shopping_net,216.66,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,1997-09-22,bf342297b3de0c1e7876b37f42a1bfdb,1364052808,41.212604,-80.83290799999999,0
887924,2019-12-23 15:19:50,4906628655840914250,fraud_Pouros-Conroy,shopping_pos,1.45,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987-02-13,718f44368a61425fe194878e90865688,1356275990,25.271972,-82.30784799999999,0
644029,2019-09-30 20:02:08,3585052663373890,"fraud_Nicolas, Hills and McGlynn",entertainment,57.95,Jeffery,Brown,M,296 Maria Street,West Eaton,NY,13484,42.8546,-75.6605,176,Science writer,1963-12-28,490357c0fa50c3fe2ded842b488ea795,1349035328,43.82262,-76.016456,0
1259992,2020-06-08 09:10:28,6011197122270059,fraud_Kerluke Inc,misc_net,7.48,Vincent,Ward,M,06730 Joshua Isle Suite 555,North Brookfield,MA,1535,42.2665,-72.0821,4680,Field seismologist,1986-04-03,b8dcc095f62b65d10a59a74cade95aa9,1370682628,41.954306,-72.238034,0
1102502,2020-04-03 21:15:19,4756039869079882102,"fraud_Kling, Howe and Schneider",home,17.61,Francisco,Hernandez,M,980 Smith Gardens,Gainesville,TX,76240,33.6547,-97.1583,26120,"Engineer, manufacturing",1954-01-06,ffd3cf2dc06985ce40678bd3de433921,1365023719,34.52802,-96.521649,0
51151,2019-01-30 21:21:28,4060579726528237,fraud_Ruecker-Mayert,kids_pets,162.31,Steven,Sanders,M,25955 Amy Via,Ozawkie,KS,66070,39.2136,-95.4404,2661,Theatre director,1948-11-14,8cdbc6289f19badd2985fdcf33b4f002,1327958488,38.7473,-96.144101,0
262891,2019-05-11 04:31:48,4259996134423,"fraud_Kerluke, Considine and Macejkovic",misc_net,99.1,Julie,Johnson,F,9331 Robert Passage Suite 327,Hudson,KS,67545,38.1485,-98.6408,215,Probation officer,1968-11-22,754d652ae87bb8783d8d6d98f2384925,1336710708,37.22153,-99.47811,0
266882,2019-05-12 15:02:13,3560797065840735,fraud_Frami Group,entertainment,63.91,Janet,Turner,F,0925 Lang Extensions,Shields,ND,58569,46.1838,-101.2589,77,Film/video editor,1989-12-17,95924d02000ab7b9d4dfaf281faaa47d,1336834933,46.433926,-101.108323,0
904752,2019-12-28 04:14:44,6011104316292105,fraud_Mante Group,misc_net,105.26,Valerie,Davis,F,3861 Anderson Ramp Apt. 536,Drakes Branch,VA,23937,36.9688,-78.5615,1970,Energy engineer,1985-09-02,c93e1831286a7ac7e3472b844ddf4df6,1356668084,37.879183000000005,-78.91838100000001,0
1290843,2020-06-19 03:55:54,4169388510116,fraud_Harber Inc,gas_transport,64.43,Marcia,Molina,F,6744 Jimmy Extensions,Port Gibson,NY,14537,43.033,-77.1575,207,Database administrator,1962-09-27,522b64ff10e46c10017e9c72f2dc3672,1371614154,43.413236,-76.19013299999999,0
1117917,2020-04-10 14:13:49,213153151785052,"fraud_Altenwerth, Cartwright and Koss",shopping_net,7.4,Rebecca,Conley,F,181 Moreno Light Apt. 215,Tomahawk,WI,54487,45.4963,-89.7273,9594,Seismic interpreter,1997-11-23,055797e6ff7edc1c0d8dd3174140edf2,1365603229,45.044207,-89.30558,0
743980,2019-11-14 14:06:31,639023984367,"fraud_Reichert, Rowe and Mraz",shopping_net,2.78,Destiny,Lowe,F,79472 Stevens Trace Apt. 120,Hannawa Falls,NY,13647,44.6087,-74.9732,69,Chief Executive Officer,1991-06-05,80d0d8293ed33924bdd25d6d7572f23e,1352901991,44.17881,-75.239305,0
1240028,2020-06-01 08:27:27,180017442990269,fraud_Bauch-Raynor,grocery_pos,73.5,Michelle,Anderson,F,28311 Dennis Trace,Albany,NY,12222,42.6853,-73.8253,151022,"Designer, textile",1939-06-01,245ab10403c29be8bf2a247f7c1e3528,1370075247,43.207985,-73.588734,0
995175,2020-02-10 19:57:31,346243940647414,fraud_Gislason Group,misc_pos,13.63,Sean,Miller,M,6340 Jeffrey Dale,Thornville,OH,43076,39.8974,-82.4071,9051,Audiological scientist,1983-01-08,fda77dea9dba50043ed905ee83caa74c,1360526251,40.16794,-81.873616,0
106867,2019-03-03 00:04:26,4777065439639721,fraud_Mohr Inc,shopping_pos,143.82,Peter,Caldwell,M,08966 Beltran Route Suite 905,Oaks,PA,19456,40.1334,-75.4536,737,Oceanographer,1987-04-24,d547357f159921f25b9517b68e684eb0,1330733066,41.023594,-75.802821,0
832287,2019-12-11 13:06:23,6011366578560244,"fraud_Turner, Ziemann and Lehner",food_dining,8.79,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,17051,40.5046,-77.7186,4653,Nutritional therapist,1997-07-01,a2d67782347ceab848ad64406413a515,1355231183,40.1397,-77.222088,0
